ship-city,Amount
Coimbatore Rural,497.0
CORLIM,497.0
"KANNUR DISTRICT,",497.0
Gandidham,496.0
Etha,496.0
anadapuram,496.0
"OWE GAON, KHARGHAR, NAVI MUMBAI",496.0
"KUKATPALLI, HYDERABAD",496.0
KEKRI,496.0
Tsundur,496.0
"BILASPUR,",496.0
Ahiwara,495.0
AMARPATAN,495.0
"Kharagpur, West Bengal",495.0
"KHARAGPUR, Paschim Midnapur",495.0
"Harwada, Ankola",495.0
JAMNER,495.0
Purbo BURDWAN,495.0
"Mohli, Dharamshala",495.0
Rampachodavaram,495.0
KOTHAPALLE,495.0
RUP NAGAR,495.0
TAMBARAM CHENNAI,495.0
Pareo,495.0
"Veraval, District - Gir Somnath",495.0
East Vipparru,495.0
Sbi Fagu,495.0
CHINIYALISAUR,495.0
Orang,495.0
Yavatmal,495.0
SIDHPURA,495.0
Singanallur coimbatore,493.0
bhugaon,493.0
MODAK,493.0
PARASI/Anpara,493.0
CHIKITI,493.0
Dwarka 110078,493.0
"Pokharan Road 2, Thane (West)",493.0
Pilani,493.0
"MUMBAI, MULUND (W)",493.0
Dombivali west - 421202,493.0
Gopalnagar,493.0
BHAINSDEHI,493.0
"Kakkanad, kochi",493.0
Pungdongbam makha leikai,493.0
SIDCUL Haridwar,493.0
Aizawl,493.0
VANAVASI,493.0
THIRUPUVANAM THANJAVUR DISTRICT,492.38
Koregaon,492.38
AMADALAVALASA,492.0
MASLANDAPUR,491.0
FATEHPUR PUNDRI,491.0
BHIMAVARAM 2,491.0
PUNE 411060,491.0
Paremari road,491.0
Kagaznagar,488.0
DHARMSHALA,487.0
beed,487.0
CHINNATHADAGAM,487.0
Pandakasala chirayinkizh,487.0
SAHASPUR,487.0
Kasumpti SHIMLA,487.0
Kauntarpur,487.0
"Nerul East, Navi Mumbai",487.0
cumbum,487.0
cortalim,487.0
Sevagram,487.0
Warud,487.0
CUTTACKCuttack,487.0
"CHINCHINIM, South Goa",487.0
Vengola,487.0
Rayadurg,487.0
porvorim bardez,487.0
Dombivli-East,487.0
Virajpet,487.0
Kalikiri,487.0
Madurai - 625006,487.0
GHORAWAL,487.0
"PUTTUR, chittooor",487.0
"MOHANRAOPET, Korutla mandal, jagityal dist",487.0
DINABANDHUNAGAR,487.0
MEENANGADI,487.0
DOHRIGHAT,487.0
SATYAVEDU,487.0
Chintamani,487.0
ARAKANDANALLUR,487.0
SATWAS,487.0
Chennai -600053,487.0
SERAMPUR,487.0
yazali,487.0
"ABHAYAPURI, Bongaigaon",487.0
TIKARPADA,487.0
Bypassroad kondapuram,487.0
KUTHUPARAMBA,487.0
KHAPAT,487.0
Guntur dist ponnur,487.0
KAVERIPAKKAM,487.0
Vanagaram,487.0
nanjangud,487.0
VADIPATTI,487.0
"Hanamkond, WARANGAL",487.0
N. Paravur,487.0
HIRAKUD,487.0
"Greater noida,Gautam buddha nagar",487.0
NEWASA,487.0
Barkagaw,487.0
GWC TOWNSHIP KOVAYA,487.0
Badkagaw,487.0
Badlapur East,487.0
MALLAPPALLY,487.0
Puruliya,487.0
Agorpara,487.0
"Kovur,Chennai",487.0
LUCKNOWl,487.0
MAUDAHA,487.0
Puzhakkal,487.0
KALPETTA Wayanad,487.0
Bally,487.0
"Howajan,Gohpur",487.0
KAKDWIP,487.0
"KAMATGI,Hunugund taluk,Bagalkot district",486.0
"Lunger houz , Hyderabad",486.0
kishangarh,486.0
Arpora,486.0
Virar East,486.0
BALIPARA,486.0
Khargone,486.0
"South kalamassery, Ernakulam",486.0
Aluva / Ernakulam,486.0
Darsi,486.0
Sonepat,486.0
Chiplun,486.0
"Adajan Gam, Surat",486.0
"MASI,Almora",486.0
THORAPADI,486.0
"LUDHIANA, Punjab (India)",486.0
Thirupparankundram,486.0
Goliyangdi,486.0
T,486.0
Shikohabad,486.0
GANGAPUR CITY,484.0
VADAKARAI KEEZHPADUGAI,484.0
Haldwani golapar,484.0
Thottiyam,484.0
CHENNAI 600004,484.0
Zakiesato,484.0
Pimpri,484.0
DUKLI,484.0
SURIYAWAN,481.0
Pallakad,481.0
Raniganj,481.0
Malatipur,480.0
FAIZABAD Ayodhya,480.0
Nakodar,480.0
Pujali,480.0
MALLAWAN,478.0
Mumbai maharashtra,478.0
VASAD,478.0
UPPER TADONG Bazaar,478.0
GREATER NOIDA WEST (NOIDA EXTENSION),478.0
Uluberia,477.14
NEW DELHIhbjo,477.0
GURUGRAM 122002,477.0
south Goa,476.0
AKATHIYOOR,476.0
GULAOTHI,476.0
DALGAON,476.0
Nellore district,476.0
Chanderi,476.0
SONATALA,476.0
VEMULAWADA,476.0
"Kolkata, baguiati",475.24
BAJNA,475.24
Chengelpet,475.24
KARAMUCK,475.24
NIBRA,475.24
Bajrang Nagar Gali no 9 nagpur,475.0
NANGAVALLI,475.0
Manali,475.0
Bhanger,475.0
hyderbad,475.0
"Bassi, JAIPUR",475.0
TEKANPUR GWALIOR,475.0
KONDHWA KHURD 48 .PUNE  411048,475.0
Mira Road (East),475.0
BINPUR I,475.0
NANDAPUR,475.0
Sodepur,475.0
WADRAFNAGAR,475.0
cherthala,475.0
Dist-chandauli sub dist- chakiya shahabganj,475.0
Bileipada,475.0
aligarh,475.0
"Chandlodia, Ahmedabad",475.0
"Palta, North 24 Paraganas, West Bengal",475.0
"Rahara bazar,Khardah",475.0
SRIDUNGARGARH,475.0
Chirch compond,475.0
"PERZAADIGUDA, HYDERABAD",475.0
"CEPZ PO, Kakkanad ,Kochi",474.11
Kallur- Thrissur,474.0
BARHI,474.0
MANKAPUR,474.0
Shivai Nagar,473.0
NEW DELHIDe,472.38
Karanja Lad,472.0
phagwara,472.0
Sakhinetipalli,471.43
Banganlore,471.43
ICHAK,471.43
KOTKHAI,471.43
"Chentrappini (VIA ),Chamakkala",471.0
Chilakaluripet,471.0
Chhota Udaipur,471.0
"Yelahanka, Karnataka, 560064",471.0
Koithoorkonam,471.0
SONPETH,471.0
SHIRHATTI,471.0
SHIMlA,471.0
east godavari district,471.0
Durah,471.0
Veiloor,471.0
"ERANHOLI, Thalassery",471.0
Vattapoyil,471.0
MUNIYAPPAN KOVIL,471.0
Piduguralla,471.0
"Vashi, New Bombay",471.0
"Butibori, Nagpur",471.0
MURUM,471.0
Athvelly,471.0
"pimple Saudagar,Pune",471.0
"Station GHANPUR,WARANGAL DISTRICT",471.0
CHI V GREATER NOIDA,471.0
calcutta,471.0
Pattabiram,471.0
"Trichy, Thirumvermbur",471.0
Roshnabad,471.0
DULIAJAN NO 1,471.0
Chandrupatla,471.0
DHANAULTI,471.0
WestPARASI,471.0
DEHRADUN 248001,471.0
DATTAPUR DHAMANGAON,471.0
CHINCHWAD Gaon pune,471.0
Kodad,471.0
DOMBIVLI - WEST,471.0
DISTRICT- BURDWAN,471.0
MORJIM,471.0
Khurja,471.0
"Keeranoor,Mallur",471.0
Dehu Cantt Civil Township,471.0
mussoorie,471.0
BASUDEBPUR MURSHIDABAD DISTRICT,471.0
mukanpur,471.0
RAIGARH Town,471.0
HANSKHALI,471.0
Sant Kabir nagarLUCKNOW,471.0
NEW DELHI 110034,471.0
Gadwal,471.0
Santuri,471.0
Bayyanagudem,471.0
"Basavanabagevadi, VIJAPURA",471.0
Sanjan,471.0
"BANGALORE, KARNATAKA",471.0
Nalikul,471.0
KOGNOLI,471.0
KHEDBRAHMA,471.0
GIDC PANOLI,471.0
Byasanagar,471.0
GUDLAVALLERU,471.0
KAIKALURU,471.0
KANDIKandi,471.0
HARGAON,471.0
Bangalore-78,471.0
"Bandra Kurla Complex, Mumbai",471.0
KANIYUR TIRUPPUR DISTRICT,471.0
Mhveer society javal chokak,471.0
"Bagh amberpet,hyderabad",471.0
VEDURUPAKA,471.0
Jagraon,471.0
LAKSAR,471.0
LIMLA,471.0
SRIRANGAPATNA,471.0
Kanyakumari district,469.0
Palavalasa,469.0
TIRWAGANJ KANNAUJ,469.0
Thriprayar,469.0
COIMBATORE-641041,469.0
Nalasopara East,469.0
"HARUR (tk), Dharmapuri (dt).",469.0
"VELLORE,",469.0
HATKANANGLE,469.0
HYDERABAD.,469.0
Hanumanthan patty,469.0
Baguiati Kolkata,469.0
DERA BASSI INDUSTRIAL AREA Mohali,469.0
Kollakadavu,469.0
Edacheri,469.0
Via KALLIASSERI,469.0
TIRICHIRAPALLI,469.0
Rohini sector 23 Delhi,469.0
Muthur,468.0
Kootikada,468.0
Oragadam,468.0
HASANPUR,468.0
"BHUBANESWAR, Khordha",468.0
"SRIPERUMBUDUR,Chennai city",468.0
BEHAT,468.0
Ernakulam kochi,467.0
Lucknow Cantt,464.0
ACHALPUR,464.0
Raja Sansi,464.0
Ulundurpet tk,464.0
Dombivali west  Tal: KALYAN Dist: Thane,463.81
"Kandivali (W), Mumbai",463.81
Vazhakulam,463.81
VELANKANNI,463.81
KUNKURI,463.81
Rishra,463.81
"Kushberia, ULUBERIA",463.81
TIKARI Gaya,463.0
Bellare Village and Post,463.0
SIMLAPAL,463.0
SIANA,463.0
Calicut kunnamangalam,463.0
Jangaon,463.0
Taleigao  Panaji,463.0
DEHRADUn,463.0
NARELA,463.0
Soro,462.86
NAGERCOIL -  2,461.0
Rajpipla,461.0
Shirur,460.0
"Kalwari,Mirzapur",460.0
GOINDWAL,460.0
Dist. Ratnagiri. ( mob. no. 9860115770 ),460.0
Addanki mandal Bapatl District,459.0
MADURAI NORTH,459.0
Chirayankil,459.0
MADANAPALLI,459.0
AHMEDABAD 380014,459.0
Lepetkata,459.0
tuticorin,459.0
KUTUKULURU,459.0
Near nahur railway station nahur  east mumbai,459.0
Machhali shahar jaunpur,459.0
NIALI,459.0
MUTHUPET,459.0
KUDRA,459.0
HOSURhosur,459.0
Jhalod,459.0
NALLUR TIRUNELVELI DISTRICT,459.0
"HSIIDC SOHNA, Gurugram",459.0
BAYYANAGUDEM,459.0
Goregaon East  Mumbai,459.0
kallakurichi,459.0
VENKITANGU,459.0
JAWHAR,459.0
JEELUGU MILLI,459.0
Galsi,459.0
"GUDIVADA, KRISHNA DISTRICT",459.0
PARAS,459.0
SOUTH - GOA,459.0
ANANTPUR,459.0
ATELI,459.0
PANDAMANGALAM,459.0
PARASUVAIKKAL,459.0
Thoppippala,459.0
"Shankarpuri ,Gwalior ,morar",459.0
"Attingal,  kochalumoodu",459.0
"Pedapadu,westgodavari",459.0
"Yelahanka, BANGALORE",459.0
Padappai,459.0
"METTUR,Salem",459.0
"EGATTUR, CHENNAI",459.0
Doddaballapura BENGALURU rural district,459.0
SANGAM,459.0
THRISSUR DISTRICT,459.0
KARUR District,459.0
SWARAJ DWEEP,459.0
BANASTHALI,459.0
BANGA,459.0
"GOBINDPUR,Dhanbad",459.0
Delhi-92.,459.0
DORNAKAL,459.0
P.O Bambolim Complex,459.0
"Ainavilli mandal, east godhavari",458.0
Dasuya,458.0
BHILAI charoda   Dist-durg,458.0
ROURKELA- 769012,458.0
FORBESGANJ,458.0
NAVI mumbai,458.0
rohtak,458.0
Kopargaon,458.0
COIMBATORE 25,458.0
CHENKALPATTU,458.0
"Aluva, Ernakulam",458.0
Akot,458.0
Karatagi,458.0
KUMARAKOM,458.0
VIRAR w,458.0
Puttur DK,458.0
Hargaon,458.0
Duliajan,458.0
Budge budge,458.0
Susner,457.14
bhadohi,457.0
kudal- sindhudurg,457.0
South Kalamassery,457.0
Amalsad,457.0
"Vasant vihar, Thane",457.0
Badlapur (East),457.0
"Anushaktinagar, Mumbai",455.0
BENGALURU 560032,455.0
GREATER NOIDA(west) Sector 1,455.0
MADANPUR RAMPUR,454.29
Kasegaon tal walwa dist sangli,454.29
CHANDERI,453.33
Gotegaon (dist-Narsinghpur),453.0
NATRAMPALLI,453.0
Vallapuzha,453.0
gambhoi/Himmatnagar,453.0
PANAGUDI,453.0
NORTH CHALAKUDY,452.38
"kompally , Hyd",452.0
"MULUND WEST, MUMBAI",452.0
CHERUKAVU,452.0
NABABPUR,452.0
TEHATTA,450.0
Dist. - N 24 Parganas,449.0
Fhatehpur,449.0
ALLIPUR,449.0
BADLAPUR Road,449.0
Vijayapur.,449.0
Ganeshgiri (p o) SHORANUR,449.0
DEVIKULAM,449.0
New Chennai,449.0
"Borivali,Mumbai",449.0
PUNE yerwada,449.0
CHOPPADANDI,449.0
"Mananthavady,",449.0
Police station - BIKRAM     Tehsil- Danapur,449.0
"KHODIYAR, AHMEDABAD",449.0
KANCHIKACHERLA,449.0
KIM,449.0
Mavelikara,449.0
VALLABHIPUR,449.0
Gudiyatham Vellore,449.0
MANGALURU 575005,449.0
Thirupparankundran,449.0
rishikesh,449.0
MANJHANPUR,449.0
Thrissur District,448.57
SUPELA BHILAI,448.57
P. S.  DUTTAPUKUR,448.0
SIMGA,446.0
anjangaon Surji,446.0
Kanchikacharla,445.71
"N L Road, Dimapur",443.0
PATHSALA,443.0
MUMBAI 400098,443.0
KURATTIKADU,443.0
Barh,443.0
"MEHADIPATNAM ,Hyderabad",443.0
thiruninravur,442.0
Thirthahalli,442.0
Nandigama,442.0
Anthiyur,442.0
Aralvaimozhi,442.0
Thiruvallam,442.0
Naidupeta,442.0
Niuland,442.0
"Nallapadu, Guntur",442.0
TALLAPUDI,442.0
Kekri,442.0
NELLORE(dt),442.0
NANDI,442.0
Garhshankar,442.0
Gautam Budha Nagar,442.0
"DINHATA , COOCHBEHAR",442.0
"RANIPET, VELLORE",442.0
Nagbhid,442.0
Mailladudurai,442.0
Malapuram,442.0
Kuthiathode,442.0
CHATHANNOOR.,442.0
VADAKKANANDAL,442.0
"CBD Belapur,Navi Mumbai",442.0
KADAMBATHUR,442.0
Baramkela,442.0
SANOOR,442.0
SINDKHEDA,442.0
Puthukdai,442.0
THAZHAKARA,442.0
Shirthady,442.0
Bhogapuram,442.0
Mandrem,442.0
New Ashok Nagar,442.0
Town,442.0
"POLUR TALUK, THIRUVANAMALAI DISTRICT",442.0
"Kallur,khammam dist",442.0
Kongorpilly,441.0
Ambedkarnager,441.0
Tindivanam,441.0
NAGRI KALAN,441.0
Benaulim,441.0
Jalandhar City,441.0
Mokameh,441.0
SEONI MALWA,441.0
"Kirnahar , birbhum",438.0
medchal,437.14
AMGAON,437.14
"marathahalli,bengalore.",437.14
GURMATKAL,437.14
Chhatarpur,437.14
Palakonda/srikakulam(dist),437.14
Peddamaddhuru,436.19
BHANDARA MIDC,435.0
RAIPUR BAZAR,435.0
HUKERI,435.0
West Singhbhum,435.0
NANDGAON,435.0
"Whitefield, Bangalore",435.0
"Kuttur, thrissur",435.0
puducherry,435.0
pedavegi,435.0
DHARNI,435.0
Orlim,435.0
RANIPUR,435.0
"Nagercoil, Kanyakumari Dist.,",435.0
Garhwa,435.0
TIRUVARUR,435.0
VIKRAMASINGAPURAM,435.0
Bhokar,435.0
Near kaushalya vatika NH2 etawah,435.0
Vikarabad Dist,435.0
Ahmedabad.,435.0
SARIYA,435.0
dombivli west,435.0
Paramakudi,435.0
Barabungallow,435.0
Uttarakannada,435.0
KHAIRABAD SITAPUR DISTRICT,435.0
Shajahanpur,435.0
KONDOTTY,435.0
Ramdurg - belgavi,435.0
"Champakulam, Alappuzhaa",435.0
Sibsagar,435.0
VAZHAYUR,435.0
PERAVALI,435.0
alleppey,435.0
TODABHIM,435.0
NATHAMPANNAI,435.0
Guntur  district,435.0
Devdhari,435.0
MATHIGIRI HOSUR,435.0
Vakadu(m),435.0
Dombivli west 421202,435.0
BARASat,435.0
nasik,435.0
WILLIAMNAGAR,435.0
BANUMUKKALA,435.0
P.o chettipadi,435.0
LABHPUR,435.0
GARH KAMALPUR,435.0
MANIYAR,435.0
MARIHAN,435.0
"Thilaspet,Puducherry",435.0
"BALLY, Bally station",435.0
Ramgarh Cantt,435.0
TRIVARNDRUM,435.0
SANDUR,435.0
"Eratupetta,KOTTAYAM(district)",435.0
Eramalloor,435.0
suryapet,435.0
MAIHAR satna,435.0
"Ettumanoor,Kottayam",435.0
Dramapur,435.0
SINGAPERUMALKOIL,435.0
"Urapakkam,Kanchipuram",435.0
PORUMAMILLA,435.0
Modinagar,435.0
Bangaluru,435.0
Bangalore 560076,435.0
Pampady,435.0
chandausi Dist.Sambhal,435.0
JAIS,435.0
KURDUWADI,435.0
JALALPUR,435.0
PUVALUR,435.0
JAINOOR,435.0
KAKKANAD,435.0
"Bannanje, UDUPI",435.0
MUNAGALA,435.0
THARANGAMBADI,435.0
"Kaghaznagar, 9849771800.",435.0
Tirunelveli-Town,435.0
"RAJARHAT, KATHGOLA",435.0
Palai,435.0
Mannar,434.0
Neeralagi,434.0
Bommuru rajahmundry,434.0
THRIKKARUVA,432.0
Padubidri,432.0
LAKHNADON,432.0
Puducherry 605001,432.0
Amlohri,432.0
Taliegao,432.0
THAZHECODE,432.0
Miryalaguda,432.0
"Mahad, raigad",432.0
PUDUPALAYAM AGRAHARAM,432.0
Ballabhgarh,432.0
Nk sweets Vikasnagar,432.0
Khurja(bulandshar),432.0
RIbandar,432.0
NEW DELHI 110023,432.0
Ateli,432.0
Chittur Thathamangalam,432.0
Ootacamund The Nilgiri,432.0
Kovoor,432.0
S. A . S Nagar,432.0
AMALNER,432.0
Chikkamagaluru,432.0
MUMBAImumbai,432.0
"VASAI west, Palghar district",432.0
MUMMIDIVARAM,432.0
"Kamatchipuram, Theni",432.0
PUNE-24,431.43
MOHANUR,431.0
Dombiwali,431.0
MANDVI,431.0
"Indirapuram , Ghaziabad",431.0
kangra,431.0
"Kallambalam ,28th mile vettiyara p.o",431.0
Urapakkam West,431.0
Baloh,431.0
Bachupally,431.0
muppathadam,431.0
VIRAR.  (w),431.0
Vadanappally,429.0
"puthoor ,KOLLAM",429.0
Seraulim,429.0
CHETTIPALAYAM COIMBATORE DISTRICT,429.0
dwarka,429.0
BALIMELA,429.0
KOVVURU,429.0
IMPHAL East,429.0
"Kakkanad west P.O, Cochin-30",429.0
BangaLore,429.0
DHULASIMLA,429.0
"MAMBAKKAM, CHINGLEPUT DIST",429.0
new panvel,429.0
Kevadiya,428.0
Sidhi,427.62
Channagiri,427.62
Seraikella,427.62
AFZALGARH,427.0
Chinsurah R. S,427.0
Bhimadole,426.0
KOILAKUNTLA,426.0
TIRUMAKUDAL NARSIPUR,426.0
Convoy ground,426.0
MOHAMMADABAD FARRUKHABAD DISTRICT,426.0
Danta,426.0
"Poovattuparamba, Perumanna (po)",426.0
churchugundi,426.0
sirsiya,425.0
Calcutta,424.0
Hansari Jhansi,424.0
Gr NOIDA,423.0
Grater Noida West,423.0
JAT,423.0
"SEA WOODS, NAVI MUMBAI",423.0
"Alwarpet, Chennai",422.0
"Clappana, Kollam",422.0
HALDWANI. (District: NAINITAL),421.0
SORENG,421.0
Thoothukudi 628008,420.0
Bordi,419.0
SANGOLE,419.0
SUKMA,418.0
NARASAPUR mandal,416.19
GOGUNDA,416.0
Jamtara,416.0
PANDAVAPURA,416.0
NEW DELHI-110015,416.0
SULEESWARANPATTI,416.0
PAITHAN,416.0
Ghaziyabad,416.0
AHMEDABAd,416.0
AKKALKUWA,416.0
sangareddy,416.0
Bangalore 560062,416.0
Kalarcode,416.0
"ZIRAKPUR, punjab",416.0
Samba,416.0
Kandukur,416.0
THRITHALA,416.0
"ATMAKUR  (M), Kurnool dist",414.29
147/19 B Keshab Chandra Sen Street Kolkata nine ma,414.29
VANDIPERIYAR,414.29
"RAIGARH, Navi Mumbai",413.0
"Wadakancheri,Thrissur",413.0
Moti Bhoyan,413.0
ANJUNA Bardez Go,413.0
Vizianagaram a,411.43
VANIYAMBADI,406.0
"Perunna, changanacherry, kottayam",406.0
Patti,406.0
Edathiruthy,406.0
VADODARA 390019,406.0
Nilje Dombivli East,406.0
My Home Industries Pvt Ltd,405.0
Talcher,405.0
DHARMARAM KARIMNAGAR DISTRICT,405.0
WARANGAL rural,405.0
"Kotra Road ,Raigarh",403.81
ERAMALA,399.0
EAST SINGHBHUM,399.0
Vidyanagar,399.0
Vijayanagaram,399.0
"MAINAGURI, Jalpaiguri",399.0
MAKTHAL,399.0
Pimpri pune,399.0
KALYAN (WEST),399.0
KALLAKUDI,399.0
Bhuj,399.0
SAUNDA,399.0
AKOLE AHMADNAGAR DISTRICT,399.0
Nellore dist.,399.0
Nermand,399.0
Neelipudi,399.0
Alamcode,399.0
Alapuzhya,399.0
MADURAI- 625004,399.0
Tamluk,399.0
Tarbha,399.0
SADABAD,399.0
"Pimpri,Pune",399.0
Bilimora,399.0
KANAKAMMACHATHRAM,399.0
Beas,399.0
Barasst,399.0
Bargarh,399.0
Sangli Miraj Kupwad,399.0
Pulimath kilimanoor,399.0
Pulivendhula,399.0
Jetpur,399.0
Patiram,399.0
Pariyaram,399.0
"Paras,akola",399.0
Sehore,399.0
KALKULAM,399.0
Bhusawal,399.0
Bhayander East,399.0
"Polur,Thiruvannamalai district",399.0
Thana,399.0
Thane (W),399.0
Kurseong,399.0
Rashid Market,399.0
salcete,399.0
Ambernath East Dist Thane,399.0
CHARAMA,399.0
"Medipally ,Hyderabad",399.0
Mehkar,399.0
KADIPUR,399.0
Jorhat Town,399.0
Jattari,399.0
KHATAV,399.0
KATAIYA Gopalganj,399.0
THIRUVANANTHAPURAM 1,399.0
Marteru,399.0
Mahilpur,399.0
"Makhla, Uttarpara, Hooghly",399.0
KONNI,399.0
KOLKATA  39,399.0
KODARMA,399.0
KILVELUR,399.0
Pune.,399.0
"Pujali,Budge Budge",399.0
Sant kabirnagar.,399.0
JUNGLIGHAT,399.0
JARWAL,399.0
Panathur,399.0
Panchgram,399.0
CHEPPAD,399.0
Razam,399.0
UDALA,399.0
Mulakalapally mandl,399.0
Motebennur,399.0
chembur mumbai,399.0
Jamuria,399.0
Bangluru,399.0
Banbasa,399.0
UJHANI,399.0
KOTHAVALASA,399.0
KOTHRI,399.0
"KOTHRI, Sehore",399.0
UNDI,399.0
Malegaon,399.0
Bajpe,399.0
Kanagal,399.0
VARANAS,399.0
Irakasandra,399.0
barh,399.0
Pachwad Tal Wai District Satara,399.0
"JATANI, Bhubaneswar",399.0
JAMJODHPUR,399.0
kayamkulam,399.0
RAISINGHNAGAR,399.0
RAEBARELI,399.0
Purusottampur,399.0
Mahendragarh,399.0
"Madhu Vihar, Lucknow Kanpur Highway",399.0
"Madikeri,KODAGU.",399.0
Kalladikkode,399.0
"Howrah, Liluah",399.0
NADUVANERI,399.0
POLUR Tiruvannamalai,399.0
Shivpuri,399.0
Changanacheri,399.0
Chapra,399.0
CUTTACK - 14,399.0
UDANGUDI,399.0
UDUMALPET,399.0
Sangameshwar,399.0
"Bachupally, Hyderabad",399.0
Badmal,399.0
"BUDAMANGALAM , THIRUVARUR DISTRICT",399.0
kelveroad,399.0
Kancheepuram,399.0
Kamrup,399.0
BHITARWAR,399.0
BHOR,399.0
RAJARHAT,399.0
Kashimnagar,399.0
Kashipur,399.0
Kapikad kinnigoli,399.0
Mundiyeruma,399.0
Mundra,399.0
Musheerabad,399.0
Zuari nagar,399.0
Chennai - 8,399.0
"Chembur , mumbai",399.0
"Chembur, MUMBAI",399.0
"Chandkheda, ahmedabad",399.0
Kannad,399.0
RAJBALHAT,399.0
BHATGAON,399.0
BHAWAN BAHADUR NAGAR,399.0
BHAYANDER EAST,399.0
MOODBIDRI,399.0
MIRZAPUR CHITAVANPUR,399.0
TIRUTANI,399.0
"Chovva,kannur",399.0
Chinnamandeam,399.0
NARNAUND,399.0
Chikode,399.0
PIMPRI,399.0
PIMPRI pune,399.0
MURSAN,399.0
BHUBANESHWAR,399.0
BELIATORE,399.0
mulund west,399.0
TRIMBAK,399.0
Kinathukadavu,399.0
DAVANGERE-577004,399.0
PATODA,399.0
PATTAMBI PALAKKAD,399.0
PAURI garhwal,399.0
HARDOIHardoi,399.0
Gundimeda,399.0
"Gurgaon,Delhi",399.0
NAYA NANGAL,399.0
Siriyasar Kalan ka baas,399.0
"Contai, East Medinipur",399.0
Kanhirode,399.0
"Kanke, Ranchi",399.0
Rahuri,399.0
"Raibander, old goa",399.0
PARAMATHI,399.0
Sivsaghr,399.0
BADNAPUR,399.0
DHANA,399.0
NATHAM,399.0
Greater NOIDA (West),399.0
VILLUPURAM.,399.0
Goalghar port blair,399.0
DERAPUR,399.0
"Kayamkulam,Alappuzha",399.0
Kazipet,399.0
mahasamund,399.0
BENGALURU; 560047,399.0
BENIPATTI,399.0
Kurmannapalem,399.0
Thane mumbai,399.0
Thergaon,399.0
DHUBULIA,399.0
DHATRIGRAM,399.0
"Gokarna,Kandi, Murshidabad",399.0
NICHLAUL,399.0
NILAGIRI,399.0
NILAKKOTTAI,399.0
PARAPPANANGADI,399.0
Khirai,399.0
Khagaria,399.0
Khamgaon,399.0
BASUDEBPUR/bhadrak,399.0
BARH,399.0
nanded,399.0
"OLD GOA, North Goa District",399.0
North lakhimpur,399.0
DWARAKA TIRUMALA,399.0
DUGDA,399.0
Nungabakam CHENNAI,399.0
NEW DELHI 110045,399.0
"GUWAHATI, noonmati",399.0
Abhayapuri,399.0
PALAKURTHY,399.0
P.GANNAVARAM MANDAL,399.0
"Kolkata, India",399.0
Thrikakara,399.0
RIICO INDUSTRIAL AREA GUDLI,399.0
RATANPUR,399.0
BARAPALI,399.0
new chandigarh,399.0
"Argul, Khordha",399.0
Amravati.,399.0
Ratanpota,399.0
Ratia,399.0
BAMORA,399.0
"SION , MUMBAI",399.0
"Kompally, HYDERABAD",399.0
Thiruvanamalai,399.0
Elanji P.O,399.0
Deralakatte,399.0
"Devgad, Sindhudurg",399.0
Deganga,399.0
WALAJABAD,399.0
"Nagaon , North Haibourgaon",399.0
"NOIDA, Sec -44",399.0
GREATER NOIDA (WEST),399.0
Ramgarh canttoment,399.0
Ramapuram Chennai,399.0
Rajakkad,399.0
BALLIKURAVA,399.0
Kovilpatti,399.0
Krishnagiri,399.0
"MARATHAKKARA, Thrissur",399.0
Vasai(west),399.0
Nizambadh,399.0
North 24 Parganas,399.0
GULEDGUDDA,399.0
"Dombivali (East), Thane",399.0
GHAZIABADSahibabad,399.0
GHOGHARDIHA,399.0
SAKALDIHA,399.0
Nandigram,399.0
Nalbari,399.0
TALCHER THERMAL POWER STATION TOWNSHIP,399.0
"TALCHER,angul",399.0
GANGUVARPATTI,399.0
Poovachal PO,399.0
"Pollachi, Coimbatore",399.0
Sarvabhoumnagar  chikalsandra  BENGALURU,399.0
KARUPPUR,399.0
KANTABANJI,399.0
UTHUKULI,399.0
Mirzapur,399.0
Mendhar,399.0
Pimpri Chinchawad,399.0
"Vandipettai, Kurukupuram, Rasipuram, Namakkal",399.0
Vilanthai Andimadam(po),399.0
Nallasopara(west),399.0
ARAMBAGH,399.0
Nayagaon,399.0
Nashik road,399.0
"Vashi, Navi Mumbai",399.0
Vedasandur,399.0
Sundargarh,399.0
LUDHIANAludhiana,399.0
Ladwa state- kurukshetra,399.0
Lahar,399.0
"LONI, ghaziabad",399.0
MALKAPUR BULDANA DISTRICT,399.0
MANWATH,399.0
BAHADARABAD,399.0
"Elettil vattoli,kozhikode",399.0
Vijaypur,397.0
"Bhandup (west), Mumbai - 400078",397.0
Dumraon,396.0
MUMBAI 400071,396.0
Tiruvannamalai Dt,389.0
"jabalpur, madhya pradesh",389.0
(Chikmagalur disterict).     (N.R pur thaluku),389.0
SHAHABAD,388.0
PALLANA GARI PALLI,388.0
MAPUSA - nachinola,388.0
Silvass,388.0
Ghatampur,387.0
ARKALGUD,387.0
"New Panvel, RAIGARH",387.0
RANNI,387.0
Tal -newasa Dist- ahmednagar,387.0
BAIRGANIA,387.0
Rishikesh,387.0
Deralakatte/ Mangalore,387.0
Mendipathar,387.0
"TAKHATPUR,Dist - Bilaspur",387.0
Mumbai's,387.0
Farakka,387.0
Mangon,387.0
RAMANUJGANJ,387.0
VIRAR (W),387.0
KANNAMANGALAM,386.0
